# Avida time data
# Sat Feb 18 01:08:21 2017
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

62600 643.313 10.6106 189720 
62700 644.353 11.0045 180180 
62800 645.39 10.6423 177450 
62900 646.428 11.5835 192510 
63000 647.472 10.1237 172140 
63100 648.517 10.4119 182040 
63200 649.564 10.7008 192810 
63300 650.611 10.4387 211530 
63400 651.657 11.1425 176310 
63500 652.703 10.272 199830 
63600 653.749 10.7069 190950 
63700 654.795 10.5661 167790 
63800 655.841 10.5013 200820 
63900 656.886 12.0282 168780 
64000 657.932 10.5153 171600 
64100 658.977 11.396 187200 
64200 660.023 10.717 181050 
64300 661.07 11.3763 186870 
64400 662.117 11.1765 189900 
64500 663.162 12.6677 174360 
64600 664.208 11.6146 189690 
64700 665.255 11.1868 185400 
64800 666.301 10.3854 189960 
64900 667.349 11.0861 187770 
65000 668.396 11.9613 179220 
65100 669.443 11.455 182040 
65200 670.491 11.8173 190890 
65300 671.537 11.3782 164580 
65400 672.585 11.4993 186930 
65500 673.631 11.6066 180810 
65600 674.677 11.5839 185250 
65700 675.723 11.4755 181740 
65800 676.769 11.3324 192330 
65900 677.814 11.2295 178440 
66000 678.859 11.4647 177540 
66100 679.905 11.668 201270 
66200 680.949 12.1426 170910 
66300 681.995 11.7665 199830 
66400 683.04 12.2449 198240 
66500 684.085 11.3192 175290 
66600 685.129 11.4297 195180 
66700 686.172 11.1932 150300 
66800 687.215 11.2743 202320 
66900 688.26 11.3869 171120 
67000 689.302 12.1352 193020 
67100 690.348 11.6132 198840 
67200 691.39 10.4081 178260 
67300 692.435 10.7931 198840 
67400 693.478 10.2713 173250 
67500 694.523 10.4839 170160 
67600 695.567 11.4877 182280 
67700 696.613 10.1751 165390 
67800 697.656 11.8118 172350 
67900 698.701 9.98445 189630 
68000 699.74 10.8898 194430 
68100 700.778 10.724 184680 
68200 701.816 10.902 188880 
68300 702.858 11.073 158520 
68400 703.896 10.6301 179250 
68500 704.938 9.95104 187770 
68600 705.979 10.5949 170190 
68700 707.019 10.6316 171510 
68800 708.058 9.99691 183120 
68900 709.099 12.4041 134610 
69000 710.139 9.91846 182490 
69100 711.179 10.6611 171600 
69200 712.219 11.6226 135480 
69300 713.259 10.8766 183360 
69400 714.299 10.8367 157650 
69500 715.339 10.5342 161520 
69600 716.38 10.0157 181920 
69700 717.42 11.378 150930 
69800 718.457 10.1109 206790 
69900 719.496 10.7255 175500 
70000 720.535 10.3368 155250 
70100 721.575 10.7203 189660 
70200 722.614 10.6906 169380 
70300 723.65 10.3675 173280 
70400 724.688 10.214 169950 
70500 725.726 10.9749 198000 
70600 726.766 9.97635 153330 
70700 727.803 10.5494 203850 
70800 728.84 10.8605 167940 
70900 729.878 11.4699 184080 
71000 730.916 9.32545 192930 
71100 731.954 10.6647 164640 
71200 732.993 9.81968 169260 
71300 734.032 9.67054 194490 
71400 735.069 10.0727 147270 
71500 736.109 10.615 190500 
71600 737.143 8.65379 152280 
71700 738.181 9.84941 158790 
71800 739.22 9.51831 187230 
71900 740.256 9.44622 156150 
72000 741.294 10.221 183750 
72100 742.331 9.14914 175350 
72200 743.363 10.2779 148470 
72300 744.404 9.77445 178650 
72400 745.438 9.15738 155760 
72500 746.48 9.36481 163200 
72600 747.519 9.93933 183000 
72700 748.554 10.31 145590 
72800 749.591 10.1916 196350 
72900 750.621 9.5586 179220 
73000 751.66 10.5309 154110 
73100 752.699 9.64112 170280 
73200 753.738 9.39668 169710 
73300 754.783 10.4088 141840 
