# Avida deme reaction diversity replication data
# Sat Feb 18 01:08:21 2017
#  1: Update [update]
#  2: Mean number of different reactions by deme [demereact]
#  3: Mean number of deme switch penalties per org  [orgpen]
#  4: Mean shannon mutual information per deme [shannon]
#  5: Mean shannon normalized mutual information per deme [shannonnorm]
#  6: Mean number of orgs that perform a reaction [meanreact]
#  7: Mean percent of orgs that replicate [meanperrepros]

23600 2.08 86.8664 0.0693221 0.0217083 24.35 3.75861 
23700 2.14 89.115 0.0942736 0.0301092 23.58 4.04741 
23800 2.19 91.5563 0.0846424 0.0269582 23.93 4.18297 
23900 2.12 86.7625 0.0742253 0.0233662 24.25 3.7508 
24000 2.33 105.533 0.0967612 0.030635 23.87 4.44758 
24100 2.08 84.2305 0.0839512 0.0267021 23.65 3.86782 
24200 2.31 102.576 0.106499 0.0336492 23.94 4.70017 
24300 2.16 94.2993 0.0830324 0.0266382 23.73 4.12329 
24400 2.42 109.387 0.111627 0.0353417 24.02 5.11454 
24500 2.34 96.9063 0.117848 0.037218 24.01 4.80316 
24600 2.27 95.5671 0.120969 0.038279 23.64 4.36141 
24700 2.06 87.4794 0.0517263 0.0163648 23.84 3.82084 
24800 2.17 85.1319 0.0966533 0.030633 23.72 4.10091 
24900 2.44 103.397 0.134154 0.0424006 24.01 4.9862 
25000 2.11 84.4105 0.0818981 0.0257508 24.27 3.78349 
25100 2.54 114.169 0.147524 0.0466039 23.93 5.26712 
25200 2.45 111.35 0.125651 0.0396398 23.8 5.06146 
25300 2.56 116.995 0.123424 0.0390052 23.99 5.22057 
25400 2.21 95.8534 0.0741235 0.0235122 24.02 4.21252 
25500 2.56 108.765 0.163555 0.0514379 24.08 5.20509 
25600 2.64 112.399 0.172213 0.0542324 24.14 5.3803 
25700 2.29 100.714 0.0998118 0.0313898 24.12 4.52402 
25800 2.58 107.045 0.154393 0.0485472 24.04 5.08692 
25900 2.48 95.7104 0.147269 0.0464536 23.69 4.85799 
26000 2.62 118.642 0.14427 0.0453734 24.13 5.42221 
26100 2.27 84.8568 0.097589 0.0306597 23.84 4.15172 
26200 2.83 137.896 0.163275 0.0515351 24.1 6.18806 
26300 2.52 104.012 0.141957 0.0446835 24.11 5.04268 
26400 2.75 126.28 0.168311 0.0533029 23.78 5.74017 
26500 2.65 117.666 0.138388 0.043588 24.1 5.39432 
26600 2.58 101.63 0.173307 0.0546688 23.99 5.15391 
26700 2.72 122.396 0.152093 0.0478357 24.16 5.60141 
26800 2.45 103.06 0.12148 0.038403 23.81 4.77233 
26900 2.82 135.501 0.148278 0.0466866 24.13 6.08151 
27000 2.66 111.21 0.132745 0.0417389 23.99 5.21809 
27100 2.86 136.979 0.187901 0.0591432 24.24 6.35696 
27200 2.57 103.377 0.14505 0.0455783 23.94 5.03253 
27300 2.7 127.724 0.16054 0.0504336 24.09 5.66878 
27400 2.81 126.354 0.165624 0.0520712 24.06 5.88291 
27500 2.55 112.255 0.143635 0.0452063 24.06 5.10242 
27600 2.71 124.214 0.165727 0.052152 23.98 5.58479 
27700 2.67 113.503 0.166711 0.0525482 23.65 5.39703 
27800 2.72 130.018 0.149789 0.0468599 24.49 5.84924 
27900 2.6 109.379 0.132991 0.0418369 23.41 5.23582 
28000 2.94 139.058 0.200687 0.0632999 23.99 6.23055 
28100 2.81 121.762 0.174538 0.0548318 24.25 5.61365 
28200 2.87 139.42 0.187412 0.0591135 24.06 6.0635 
28300 2.75 119.552 0.174773 0.0548466 24.11 5.5775 
28400 2.69 117.518 0.180233 0.0567107 23.71 5.52758 
28500 2.74 124.74 0.169509 0.0535701 23.64 5.70827 
28600 2.73 106.77 0.194972 0.0611928 24.13 5.24922 
28700 2.83 129.752 0.160581 0.0506902 24.06 5.8836 
28800 2.63 96.8165 0.170089 0.0535856 23.54 4.92223 
28900 2.81 129.571 0.184143 0.0580476 23.95 5.89989 
29000 2.69 101.199 0.187163 0.0589451 23.84 5.24877 
29100 2.64 113.301 0.16852 0.0529459 23.98 5.31378 
29200 2.76 110.559 0.185122 0.0582359 23.87 5.49165 
29300 2.66 110.769 0.184117 0.0578743 24.03 5.3207 
29400 2.72 106.673 0.183738 0.0576015 24.17 5.25034 
29500 2.72 103.644 0.206455 0.0648744 24.31 5.37278 
29600 2.8 125.656 0.165176 0.0520865 23.86 5.68884 
29700 2.63 95.8949 0.188585 0.0594037 23.87 4.97546 
29800 2.76 132.082 0.157516 0.0498032 24.05 5.84981 
29900 2.76 107.858 0.18335 0.0576119 23.69 5.35024 
30000 2.74 133.629 0.147665 0.0466489 23.85 5.79096 
30100 2.75 119.617 0.169848 0.0534643 24.1 5.57399 
30200 2.8 132.09 0.156327 0.0494489 24.03 5.83841 
30300 2.8 123.37 0.169148 0.0529651 24.36 5.78575 
30400 2.72 114.307 0.162866 0.0515516 24.09 5.41745 
30500 2.84 140.474 0.172806 0.0542541 24.43 6.0403 
30600 2.73 110.219 0.186925 0.0587476 24.02 5.32213 
30700 2.79 138.162 0.150078 0.0472771 24.28 5.94591 
30800 2.74 116.931 0.167867 0.052706 24.23 5.44114 
30900 2.83 144.814 0.17019 0.0538653 23.74 6.30524 
31000 2.89 127.141 0.186448 0.0584923 24.14 5.87508 
31100 2.82 145.799 0.157725 0.0495717 24.5 6.23858 
31200 2.88 126.5 0.180105 0.0565813 24.34 5.75753 
31300 2.74 127.089 0.152335 0.0480303 24.05 5.76277 
31400 2.84 125.977 0.188133 0.0591979 24.03 5.75243 
31500 2.82 121.259 0.168064 0.0529118 24.22 5.65646 
31600 2.82 138.735 0.142376 0.0447668 24.3 6.09568 
31700 2.79 117.582 0.177353 0.0559019 24 5.62375 
31800 2.84 133.611 0.180069 0.0567387 24.22 6.18157 
31900 2.84 122.666 0.169592 0.0532323 24.01 5.82183 
