# Avida Dominant Data
# Sat Feb 18 01:08:20 2017
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

17700 97 429 0.226107 0.002331 100 100 0 125 8 8 0 0 0.226107 10483 100-aaidi 
17800 97 429 0.226107 0.002331 100 100 0 125 11 11 0 0 0.226107 10483 100-aaidi 
17900 94 381 0.246719 0.00262467 100 100 0 100 4 4 0 0 0.246719 10822 100-aaijm 
18000 97 429 0.226107 0.002331 100 100 0 150 7 7 0 0 0.226107 10483 100-aaidi 
18100 88 377 0.233422 0.00265252 100 100 0 150 9 9 0 0 0.233422 10653 100-aaigi 
18200 97 383 0.253264 0.00261097 100 100 0 100 6 6 0 0 0.253264 11781 100-aajbk 
18300 97 429 0.226107 0.002331 100 100 0 175 3 3 0 0 0.226107 10483 100-aaidi 
18400 97 429 0.226107 0.002331 100 100 0 125 2 2 0 0 0.226107 10483 100-aaidi 
18500 97 429 0.226107 0.002331 100 100 0 100 16 16 0 0 0.226107 10483 100-aaidi 
18600 97 428 0.226636 0.00233645 100 100 0 125 6 6 0 0 0.226636 9753 100-aahqv 
18700 97 428 0.226636 0.00233645 100 100 0 125 10 10 0 0 0.226636 9753 100-aahqv 
18800 97 428 0.226636 0.00233645 100 100 0 125 8 8 0 0 0.226636 9753 100-aahqv 
18900 97 412.736 0.235857 0.00243152 100 100 0 125 13 13 0 0 0.255937 10764 100-aaiii 
19000 94 427 0.220141 0.00234192 100 100 0 150 21 21 0 0 0.220141 11671 100-aaizs 
19100 96 427 0.224824 0.00234192 100 100 0 125 9 9 0 0 0.224824 12098 100-aajfs 
19200 94 427 0.220141 0.00234192 100 100 0 125 7 7 0 0 0.220141 11671 100-aaizs 
19300 94 427 0.220141 0.00234192 100 100 0 90 8 8 0 0 0.220141 11671 100-aaizs 
19400 94 427 0.220141 0.00234192 100 100 0 175 5 5 0 0 0.220141 11671 100-aaizs 
19500 94 427 0.220141 0.00234192 100 100 0 175 7 7 0 0 0.220141 11671 100-aaizs 
19600 97 427 0.227166 0.00234192 100 100 0 100 7 7 0 0 0.227166 13436 100-aajzu 
19700 96 425 0.225882 0.00235294 100 100 0 100 1 1 0 0 0.225882 13535 100-aakbn 
19800 96 427 0.224824 0.00234192 100 100 0 100 16 16 0 0 0.224824 12098 100-aajfs 
19900 97 427 0.227166 0.00234192 100 100 0 100 5 5 0 0 0.227166 13436 100-aajzu 
20000 94 427 0.220141 0.00234192 100 100 0 89 0 0 0 0 0.220141 11671 100-aaizs 
20100 97 429 0.226107 0.002331 100 100 0 150 8 8 0 0 0.226107 14218 100-aakok 
20200 97 429 0.226107 0.002331 100 100 0 150 6 6 0 0 0.226107 14218 100-aakok 
20300 97 429 0.226107 0.002331 100 100 0 125 7 7 0 0 0.226107 14218 100-aakok 
20400 96 427 0.224824 0.00234192 100 100 0 100 2 2 0 0 0.224824 13573 100-aakcg 
20500 97 381 0.254593 0.00262467 100 100 0 100 9 9 0 0 0.254593 13108 100-aajur 
20600 96 427 0.224824 0.00234192 100 100 0 150 15 15 0 0 0.224824 13573 100-aakcg 
20700 96 427 0.224824 0.00234192 100 100 0 125 8 8 0 0 0.224824 13573 100-aakcg 
20800 97 431 0.225058 0.00232019 100 100 0 100 10 10 0 0 0.225058 14899 100-aalaa 
20900 97 426 0.2277 0.00234742 100 100 0 100 9 9 0 0 0.2277 14102 100-aaklu 
21000 97 381 0.254593 0.00262467 100 100 0 125 11 11 0 0 0.254593 13108 100-aajur 
21100 97 426 0.2277 0.00234742 100 100 0 157 1 1 0 0 0.2277 14102 100-aaklu 
21200 97 426 0.2277 0.00234742 100 100 0 175 9 9 0 0 0.2277 14102 100-aaklu 
21300 97 426 0.2277 0.00234742 100 100 0 175 16 16 0 0 0.2277 14102 100-aaklu 
21400 95 478 0.198745 0.00209205 100 100 0 100 7 7 0 0 0.198745 15521 100-aaljp 
21500 97 426 0.2277 0.00234742 100 100 0 175 13 13 0 0 0.2277 14102 100-aaklu 
21600 97 426 0.2277 0.00234742 100 100 0 175 20 20 0 0 0.2277 14102 100-aaklu 
21700 97 426 0.2277 0.00234742 100 100 0 175 13 13 0 0 0.2277 14102 100-aaklu 
